iso3,year,specimen,pathogen,antibiotic,path.label,antibiotic.label,tot,ast,sus,int,res,unk,p.sus,p.int,p.res,p.unk
ARE,2018,URINE,KLEPNE,CAZ,K. pneumoniae,Ceftazidime,5065,4355,3172,163,1020,710,72.84,3.74,23.42,14.02
ARE,2018,URINE,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,5065,4443,2897,226,1320,622,65.2,5.09,29.71,12.28
ARE,2018,URINE,KLEPNE,COL,K. pneumoniae,Colistin,5065,453,439,1,13,4612,96.91,0.22,2.87,91.06
ARE,2018,URINE,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,5065,1829,1264,3,562,3236,69.11,0.16,30.73,63.89
ARE,2018,URINE,KLEPNE,CTX,K. pneumoniae,Cefotaxime,5065,2568,1737,24,807,2497,67.64,0.93,31.43,49.3
ARE,2018,URINE,KLEPNE,ETP,K. pneumoniae,Ertapenem,5065,2381,2188,17,176,2684,91.89,0.71,7.39,52.99
ARE,2018,URINE,KLEPNE,FEP,K. pneumoniae,Cefepime,5065,3641,2895,152,594,1424,79.51,4.17,16.31,28.11
ARE,2018,URINE,KLEPNE,IPM,K. pneumoniae,Imipenem,5065,4050,3753,79,218,1015,92.67,1.95,5.38,20.04
ARE,2018,URINE,KLEPNE,J01DD,K. pneumoniae,Third-generation cephalosporins,5065,4450,2989,33,1428,615,67.17,0.74,32.09,12.14
ARE,2018,URINE,KLEPNE,J01DH,K. pneumoniae,Carbapenems,5065,4349,3952,48,349,716,90.87,1.1,8.02,14.14
ARE,2018,URINE,KLEPNE,J01MA,K. pneumoniae,Fluoroquinolones,5065,4449,2897,227,1325,616,65.12,5.1,29.78,12.16
ARE,2018,URINE,KLEPNE,LVX,K. pneumoniae,Levofloxacin,5065,662,575,1,86,4403,86.86,0.15,12.99,86.93
ARE,2018,URINE,KLEPNE,MEM,K. pneumoniae,Meropenem,5065,4336,4036,29,271,729,93.08,0.67,6.25,14.39
ARE,2018,URINE,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,5065,4442,3093,0,1349,623,69.63,0,30.37,12.3
ARE,2019,BLOOD,ACISPP,MNO,Acinetobacter spp.,Minocycline,115,44,33,8,3,71,75,18.18,6.82,61.74
ARE,2019,URINE,ESCCOL,ETP,E. coli,Ertapenem,20817,12848,12709,24,115,7969,98.92,0.19,0.9,38.28
ARE,2019,BLOOD,ACISPP,AMK,Acinetobacter spp.,Amikacin,115,15,10,0,5,100,66.67,0,33.33,86.96
ARE,2019,BLOOD,ACISPP,COL,Acinetobacter spp.,Colistin,115,23,20,2,1,92,86.96,8.7,4.35,80
ARE,2019,BLOOD,ACISPP,GEN,Acinetobacter spp.,Gentamicin,115,97,60,2,35,18,61.86,2.06,36.08,15.65
ARE,2019,BLOOD,ACISPP,IPM,Acinetobacter spp.,Imipenem,115,95,55,0,40,20,57.89,0,42.11,17.39
ARE,2019,BLOOD,ACISPP,J01AA,Acinetobacter spp.,Tetracyclines,115,55,44,8,3,60,80,14.55,5.45,52.17
ARE,2019,BLOOD,ACISPP,J01DH,Acinetobacter spp.,Carbapenems,115,96,56,0,40,19,58.33,0,41.67,16.52
ARE,2019,BLOOD,ACISPP,MEM,Acinetobacter spp.,Meropenem,115,96,56,0,40,19,58.33,0,41.67,16.52
ARE,2019,BLOOD,ESCCOL,AMP,E. coli,Ampicillin,880,721,189,3,529,159,26.21,0.42,73.37,18.07
ARE,2019,BLOOD,ESCCOL,CAZ,E. coli,Ceftazidime,880,742,547,9,186,138,73.72,1.21,25.07,15.68
ARE,2019,BLOOD,ESCCOL,CIP,E. coli,Ciprofloxacin,880,759,342,45,372,121,45.06,5.93,49.01,13.75
ARE,2019,BLOOD,ESCCOL,COL,E. coli,Colistin,880,36,36,0,0,844,100,0,0,95.91
ARE,2019,BLOOD,ESCCOL,CRO,E. coli,Ceftriaxone,880,293,158,0,135,587,53.92,0,46.08,66.7
ARE,2019,BLOOD,ESCCOL,CTX,E. coli,Cefotaxime,880,528,297,3,228,352,56.25,0.57,43.18,40
ARE,2019,BLOOD,ESCCOL,ETP,E. coli,Ertapenem,880,381,371,1,9,499,97.38,0.26,2.36,56.7
ARE,2019,BLOOD,ESCCOL,FEP,E. coli,Cefepime,880,512,391,45,76,368,76.37,8.79,14.84,41.82
ARE,2019,BLOOD,ESCCOL,IPM,E. coli,Imipenem,880,716,708,2,6,164,98.88,0.28,0.84,18.64
ARE,2019,BLOOD,ESCCOL,J01DD,E. coli,Third-generation cephalosporins,880,837,461,2,374,43,55.08,0.24,44.68,4.89
ARE,2019,BLOOD,ESCCOL,J01DH,E. coli,Carbapenems,880,757,745,1,11,123,98.41,0.13,1.45,13.98
ARE,2019,BLOOD,ESCCOL,J01MA,E. coli,Fluoroquinolones,880,764,344,45,375,116,45.03,5.89,49.08,13.18
ARE,2019,BLOOD,ESCCOL,LVX,E. coli,Levofloxacin,880,42,22,0,20,838,52.38,0,47.62,95.23
ARE,2019,BLOOD,ESCCOL,MEM,E. coli,Meropenem,880,741,733,1,7,139,98.92,0.13,0.94,15.8
ARE,2019,BLOOD,ESCCOL,SXT,E. coli,Co-trimoxazole,880,729,377,0,352,151,51.71,0,48.29,17.16
ARE,2019,BLOOD,KLEPNE,CAZ,K. pneumoniae,Ceftazidime,625,519,334,27,158,106,64.35,5.2,30.44,16.96
ARE,2019,BLOOD,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,625,528,294,22,212,97,55.68,4.17,40.15,15.52
ARE,2019,BLOOD,KLEPNE,COL,K. pneumoniae,Colistin,625,24,19,0,5,601,79.17,0,20.83,96.16
ARE,2019,BLOOD,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,625,209,120,1,88,416,57.42,0.48,42.11,66.56
ARE,2019,BLOOD,KLEPNE,CTX,K. pneumoniae,Cefotaxime,625,376,230,2,144,249,61.17,0.53,38.3,39.84
ARE,2019,BLOOD,KLEPNE,ETP,K. pneumoniae,Ertapenem,625,291,260,1,30,334,89.35,0.34,10.31,53.44
ARE,2019,BLOOD,KLEPNE,FEP,K. pneumoniae,Cefepime,625,391,277,17,97,234,70.84,4.35,24.81,37.44
ARE,2019,BLOOD,KLEPNE,IPM,K. pneumoniae,Imipenem,625,504,452,15,37,121,89.68,2.98,7.34,19.36
ARE,2019,BLOOD,KLEPNE,J01DD,K. pneumoniae,Third-generation cephalosporins,625,588,340,5,243,37,57.82,0.85,41.33,5.92
ARE,2019,BLOOD,KLEPNE,J01DH,K. pneumoniae,Carbapenems,625,528,465,1,62,97,88.07,0.19,11.74,15.52
ARE,2019,BLOOD,KLEPNE,J01MA,K. pneumoniae,Fluoroquinolones,625,532,297,22,213,93,55.83,4.14,40.04,14.88
ARE,2019,BLOOD,KLEPNE,LVX,K. pneumoniae,Levofloxacin,625,27,22,0,5,598,81.48,0,18.52,95.68
ARE,2019,BLOOD,KLEPNE,MEM,K. pneumoniae,Meropenem,625,520,462,1,57,105,88.85,0.19,10.96,16.8
ARE,2019,BLOOD,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,625,511,335,0,176,114,65.56,0,34.44,18.24
ARE,2019,BLOOD,SALSPP,CAZ,Salmonella spp.,Ceftazidime,158,130,106,5,19,28,81.54,3.85,14.62,17.72
ARE,2019,BLOOD,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,158,107,29,25,53,51,27.1,23.36,49.53,32.28
ARE,2019,BLOOD,SALSPP,CRO,Salmonella spp.,Ceftriaxone,158,62,53,0,9,96,85.48,0,14.52,60.76
ARE,2019,BLOOD,SALSPP,CTX,Salmonella spp.,Cefotaxime,158,93,78,0,15,65,83.87,0,16.13,41.14
ARE,2019,BLOOD,SALSPP,ETP,Salmonella spp.,Ertapenem,158,71,71,0,0,87,100,0,0,55.06
ARE,2019,BLOOD,SALSPP,IPM,Salmonella spp.,Imipenem,158,129,129,0,0,29,100,0,0,18.35
ARE,2019,BLOOD,SALSPP,J01DD,Salmonella spp.,Third-generation cephalosporins,158,156,128,1,27,2,82.05,0.64,17.31,1.27
ARE,2019,BLOOD,SALSPP,J01MA,Salmonella spp.,Fluoroquinolones,158,110,29,25,56,48,26.36,22.73,50.91,30.38
ARE,2019,BLOOD,SALSPP,LVX,Salmonella spp.,Levofloxacin,158,15,6,3,6,143,40,20,40,90.51
ARE,2019,BLOOD,SALSPP,MEM,Salmonella spp.,Meropenem,158,130,130,0,0,28,100,0,0,17.72
ARE,2019,BLOOD,STAAUR,FOX,S. aureus,Cefoxitin,528,207,132,0,75,321,63.77,0,36.23,60.8
ARE,2019,BLOOD,STAAUR,OXA,S. aureus,Oxacillin,528,446,290,0,156,82,65.02,0,34.98,15.53
ARE,2019,BLOOD,STRPNE,CRO,S. pneumoniae,Ceftriaxone,158,100,91,8,1,58,91,8,1,36.71
ARE,2019,BLOOD,STRPNE,CTX,S. pneumoniae,Cefotaxime,158,68,64,3,1,90,94.12,4.41,1.47,56.96
ARE,2019,BLOOD,STRPNE,J01DD,S. pneumoniae,Third-generation cephalosporins,158,117,106,9,2,41,90.6,7.69,1.71,25.95
ARE,2019,BLOOD,STRPNE,PEN,S. pneumoniae,Penicillin G,158,98,62,0,36,60,63.27,0,36.73,37.97
ARE,2019,BLOOD,STRPNE,SXT,S. pneumoniae,Co-trimoxazole,158,105,54,22,29,53,51.43,20.95,27.62,33.54
ARE,2019,GENITAL,NEIGON,CRO,N. gonorrhoeae,Ceftriaxone,180,111,99,0,12,69,89.19,0,10.81,38.33
ARE,2019,STOOL,SALSPP,CAZ,Salmonella spp.,Ceftazidime,902,605,575,4,26,297,95.04,0.66,4.3,32.93
ARE,2019,STOOL,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,902,416,344,24,48,486,82.69,5.77,11.54,53.88
ARE,2019,STOOL,SALSPP,CRO,Salmonella spp.,Ceftriaxone,902,396,374,1,21,506,94.44,0.25,5.3,56.1
ARE,2019,STOOL,SALSPP,CTX,Salmonella spp.,Cefotaxime,902,412,392,1,19,490,95.15,0.24,4.61,54.32
ARE,2019,STOOL,SALSPP,ETP,Salmonella spp.,Ertapenem,902,419,417,0,2,483,99.52,0,0.48,53.55
ARE,2019,STOOL,SALSPP,IPM,Salmonella spp.,Imipenem,902,599,592,4,3,303,98.83,0.67,0.5,33.59
ARE,2019,STOOL,SALSPP,J01DD,Salmonella spp.,Third-generation cephalosporins,902,797,757,0,40,105,94.98,0,5.02,11.64
ARE,2019,STOOL,SALSPP,J01MA,Salmonella spp.,Fluoroquinolones,902,425,352,24,49,477,82.82,5.65,11.53,52.88
ARE,2019,STOOL,SALSPP,LVX,Salmonella spp.,Levofloxacin,902,139,129,4,6,763,92.81,2.88,4.32,84.59
ARE,2019,STOOL,SALSPP,MEM,Salmonella spp.,Meropenem,902,599,598,1,0,303,99.83,0.17,0,33.59
ARE,2019,STOOL,SHISPP,CAZ,Shigella spp.,Ceftazidime,103,50,46,3,1,53,92,6,2,51.46
ARE,2019,STOOL,SHISPP,CIP,Shigella spp.,Ciprofloxacin,103,50,22,10,18,53,44,20,36,51.46
ARE,2019,STOOL,SHISPP,CRO,Shigella spp.,Ceftriaxone,103,45,27,1,17,58,60,2.22,37.78,56.31
ARE,2019,STOOL,SHISPP,CTX,Shigella spp.,Cefotaxime,103,39,21,0,18,64,53.85,0,46.15,62.14
ARE,2019,STOOL,SHISPP,J01DD,Shigella spp.,Third-generation cephalosporins,103,78,47,0,31,25,60.26,0,39.74,24.27
ARE,2019,STOOL,SHISPP,J01MA,Shigella spp.,Fluoroquinolones,103,53,21,10,22,50,39.62,18.87,41.51,48.54
ARE,2019,URINE,ESCCOL,AMP,E. coli,Ampicillin,20817,17771,6514,236,11021,3046,36.66,1.33,62.02,14.63
ARE,2019,URINE,ESCCOL,CAZ,E. coli,Ceftazidime,20817,17712,14175,293,3244,3105,80.03,1.65,18.32,14.92
ARE,2019,URINE,ESCCOL,CIP,E. coli,Ciprofloxacin,20817,17801,9574,706,7521,3016,53.78,3.97,42.25,14.49
ARE,2019,URINE,ESCCOL,COL,E. coli,Colistin,20817,2744,2713,5,26,18073,98.87,0.18,0.95,86.82
ARE,2019,URINE,ESCCOL,CRO,E. coli,Ceftriaxone,20817,8314,6032,30,2252,12503,72.55,0.36,27.09,60.06
ARE,2019,URINE,ESCCOL,CTX,E. coli,Cefotaxime,20817,13370,9172,76,4122,7447,68.6,0.57,30.83,35.77
ARE,2019,URINE,ESCCOL,FEP,E. coli,Cefepime,20817,14385,11621,722,2042,6432,80.79,5.02,14.2,30.9
ARE,2019,URINE,ESCCOL,IPM,E. coli,Imipenem,20817,15406,15250,83,73,5411,98.99,0.54,0.47,25.99
ARE,2019,URINE,ESCCOL,J01DD,E. coli,Third-generation cephalosporins,20817,19653,13563,109,5981,1164,69.01,0.55,30.43,5.59
ARE,2019,URINE,ESCCOL,J01DH,E. coli,Carbapenems,20817,17714,17440,109,165,3103,98.45,0.62,0.93,14.91
ARE,2019,URINE,ESCCOL,J01MA,E. coli,Fluoroquinolones,20817,19187,10642,738,7807,1630,55.46,3.85,40.69,7.83
ARE,2019,URINE,ESCCOL,LVX,E. coli,Levofloxacin,20817,6296,3261,51,2984,14521,51.79,0.81,47.4,69.76
ARE,2019,URINE,ESCCOL,MEM,E. coli,Meropenem,20817,17690,17567,35,88,3127,99.3,0.2,0.5,15.02
ARE,2019,URINE,ESCCOL,SXT,E. coli,Co-trimoxazole,20817,17843,10904,0,6939,2974,61.11,0,38.89,14.29
ARE,2019,URINE,KLEPNE,CAZ,K. pneumoniae,Ceftazidime,6238,5453,4103,189,1161,785,75.24,3.47,21.29,12.58
ARE,2019,URINE,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,6238,5468,3380,283,1805,770,61.81,5.18,33.01,12.34
ARE,2019,URINE,KLEPNE,COL,K. pneumoniae,Colistin,6238,763,740,9,14,5475,96.99,1.18,1.83,87.77
ARE,2019,URINE,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,6238,2325,1791,15,519,3913,77.03,0.65,22.32,62.73
ARE,2019,URINE,KLEPNE,CTX,K. pneumoniae,Cefotaxime,6238,4129,2955,51,1123,2109,71.57,1.24,27.2,33.81
ARE,2019,URINE,KLEPNE,ETP,K. pneumoniae,Ertapenem,6238,3981,3769,15,197,2257,94.67,0.38,4.95,36.18
ARE,2019,URINE,KLEPNE,FEP,K. pneumoniae,Cefepime,6238,4496,3711,143,642,1742,82.54,3.18,14.28,27.93
ARE,2019,URINE,KLEPNE,IPM,K. pneumoniae,Imipenem,6238,4737,4465,102,170,1501,94.26,2.15,3.59,24.06
ARE,2019,URINE,KLEPNE,J01DD,K. pneumoniae,Third-generation cephalosporins,6238,5856,4184,70,1602,382,71.45,1.2,27.36,6.12
ARE,2019,URINE,KLEPNE,J01DH,K. pneumoniae,Carbapenems,6238,5460,5091,70,299,778,93.24,1.28,5.48,12.47
ARE,2019,URINE,KLEPNE,J01MA,K. pneumoniae,Fluoroquinolones,6238,5727,3613,290,1824,511,63.09,5.06,31.85,8.19
ARE,2019,URINE,KLEPNE,LVX,K. pneumoniae,Levofloxacin,6238,1632,985,8,639,4606,60.36,0.49,39.15,73.84
ARE,2019,URINE,KLEPNE,MEM,K. pneumoniae,Meropenem,6238,5418,5186,19,213,820,95.72,0.35,3.93,13.15
ARE,2019,URINE,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,6238,5480,4074,0,1406,758,74.34,0,25.66,12.15
ARG,2017,BLOOD,ESCCOL,CRO,E. coli,Ceftriaxone,1923,532,434,0,98,1391,81.58,0,18.42,72.33
ARG,2017,BLOOD,STRPNE,SXT,S. pneumoniae,Co-trimoxazole,496,386,275,40,71,110,71.24,10.36,18.39,22.18
ARG,2017,STOOL,SHISPP,CRO,Shigella spp.,Ceftriaxone,2560,452,446,2,4,2108,98.67,0.44,0.88,82.34
ARG,2017,BLOOD,ACISPP,AMK,Acinetobacter spp.,Amikacin,391,322,230,25,67,69,71.43,7.76,20.81,17.65
ARG,2017,BLOOD,ACISPP,COL,Acinetobacter spp.,Colistin,391,360,349,7,4,31,96.94,1.94,1.11,7.93
ARG,2017,BLOOD,ACISPP,GEN,Acinetobacter spp.,Gentamicin,391,366,123,18,225,25,33.61,4.92,61.48,6.39
ARG,2017,BLOOD,ACISPP,IPM,Acinetobacter spp.,Imipenem,391,370,89,2,279,21,24.05,0.54,75.41,5.37
ARG,2017,BLOOD,ACISPP,J01AA,Acinetobacter spp.,Tetracyclines,391,219,191,18,10,172,87.21,8.22,4.57,43.99
ARG,2017,BLOOD,ACISPP,J01DH,Acinetobacter spp.,Carbapenems,391,373,90,1,282,18,24.13,0.27,75.6,4.6
ARG,2017,BLOOD,ACISPP,MEM,Acinetobacter spp.,Meropenem,391,369,91,0,278,22,24.66,0,75.34,5.63
ARG,2017,BLOOD,ACISPP,MNO,Acinetobacter spp.,Minocycline,391,219,191,18,10,172,87.21,8.22,4.57,43.99
ARG,2017,BLOOD,ACISPP,TGC,Acinetobacter spp.,Tigecycline,391,224,140,59,25,167,62.5,26.34,11.16,42.71
ARG,2017,BLOOD,ESCCOL,AMP,E. coli,Ampicillin,1923,1731,453,22,1256,192,26.17,1.27,72.56,9.98
ARG,2017,BLOOD,ESCCOL,CAZ,E. coli,Ceftazidime,1923,1789,1453,18,318,134,81.22,1.01,17.78,6.97
ARG,2017,BLOOD,ESCCOL,CIP,E. coli,Ciprofloxacin,1923,1803,1194,19,590,120,66.22,1.05,32.72,6.24
ARG,2017,BLOOD,ESCCOL,COL,E. coli,Colistin,1923,1718,1700,0,18,205,98.95,0,1.05,10.66
ARG,2017,BLOOD,ESCCOL,CTX,E. coli,Cefotaxime,1923,1358,1071,6,281,565,78.87,0.44,20.69,29.38
ARG,2017,BLOOD,ESCCOL,ETP,E. coli,Ertapenem,1923,1379,1361,4,14,544,98.69,0.29,1.02,28.29
ARG,2017,BLOOD,ESCCOL,FEP,E. coli,Cefepime,1923,1649,1338,18,293,274,81.14,1.09,17.77,14.25
ARG,2017,BLOOD,ESCCOL,IPM,E. coli,Imipenem,1923,1806,1797,2,7,117,99.5,0.11,0.39,6.08
ARG,2017,BLOOD,ESCCOL,J01DD,E. coli,Third-generation cephalosporins,1923,1831,1457,8,366,92,79.57,0.44,19.99,4.78
ARG,2017,BLOOD,ESCCOL,J01DH,E. coli,Carbapenems,1923,1824,1798,6,20,99,98.57,0.33,1.1,5.15
ARG,2017,BLOOD,ESCCOL,J01MA,E. coli,Fluoroquinolones,1923,1803,1194,18,591,120,66.22,1,32.78,6.24
ARG,2017,BLOOD,ESCCOL,LVX,E. coli,Levofloxacin,1923,495,336,3,156,1428,67.88,0.61,31.52,74.26
ARG,2017,BLOOD,ESCCOL,MEM,E. coli,Meropenem,1923,1790,1781,1,8,133,99.5,0.06,0.45,6.92
ARG,2017,BLOOD,ESCCOL,SXT,E. coli,Co-trimoxazole,1923,1753,909,4,840,170,51.85,0.23,47.92,8.84
ARG,2017,BLOOD,KLEPNE,CAZ,K. pneumoniae,Ceftazidime,1419,1320,571,6,743,99,43.26,0.45,56.29,6.98
ARG,2017,BLOOD,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,1419,1326,642,120,564,93,48.42,9.05,42.53,6.55
ARG,2017,BLOOD,KLEPNE,COL,K. pneumoniae,Colistin,1419,1272,1172,0,100,147,92.14,0,7.86,10.36
ARG,2017,BLOOD,KLEPNE,CRO,K. pneumoniae,Ceftriaxone,1419,340,148,0,192,1079,43.53,0,56.47,76.04
ARG,2017,BLOOD,KLEPNE,CTX,K. pneumoniae,Cefotaxime,1419,1059,438,2,619,360,41.36,0.19,58.45,25.37
ARG,2017,BLOOD,KLEPNE,ETP,K. pneumoniae,Ertapenem,1419,1023,758,24,241,396,74.1,2.35,23.56,27.91
ARG,2017,BLOOD,KLEPNE,FEP,K. pneumoniae,Cefepime,1419,1251,559,57,635,168,44.68,4.56,50.76,11.84
ARG,2017,BLOOD,KLEPNE,IPM,K. pneumoniae,Imipenem,1419,1332,1063,22,247,87,79.8,1.65,18.54,6.13
ARG,2017,BLOOD,KLEPNE,J01DD,K. pneumoniae,Third-generation cephalosporins,1419,1360,576,2,782,59,42.35,0.15,57.5,4.16
ARG,2017,BLOOD,KLEPNE,J01DH,K. pneumoniae,Carbapenems,1419,1360,1026,26,308,59,75.44,1.91,22.65,4.16
ARG,2017,BLOOD,KLEPNE,J01MA,K. pneumoniae,Fluoroquinolones,1419,1330,646,120,564,89,48.57,9.02,42.41,6.27
ARG,2017,BLOOD,KLEPNE,LVX,K. pneumoniae,Levofloxacin,1419,320,191,5,124,1099,59.69,1.56,38.75,77.45
ARG,2017,BLOOD,KLEPNE,MEM,K. pneumoniae,Meropenem,1419,1330,1062,24,244,89,79.85,1.8,18.35,6.27
ARG,2017,BLOOD,KLEPNE,SXT,K. pneumoniae,Co-trimoxazole,1419,1286,579,5,702,133,45.02,0.39,54.59,9.37
ARG,2017,BLOOD,SALSPP,CAZ,Salmonella spp.,Ceftazidime,45,37,37,0,0,8,100,0,0,17.78
ARG,2017,BLOOD,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,45,40,28,9,3,5,70,22.5,7.5,11.11
ARG,2017,BLOOD,SALSPP,CRO,Salmonella spp.,Ceftriaxone,45,10,9,0,1,35,90,0,10,77.78
ARG,2017,BLOOD,SALSPP,CTX,Salmonella spp.,Cefotaxime,45,31,31,0,0,14,100,0,0,31.11
ARG,2017,BLOOD,SALSPP,ETP,Salmonella spp.,Ertapenem,45,21,21,0,0,24,100,0,0,53.33
ARG,2017,BLOOD,SALSPP,IPM,Salmonella spp.,Imipenem,45,31,31,0,0,14,100,0,0,31.11
ARG,2017,BLOOD,SALSPP,J01DD,Salmonella spp.,Third-generation cephalosporins,45,40,39,0,1,5,97.5,0,2.5,11.11
ARG,2017,BLOOD,SALSPP,J01MA,Salmonella spp.,Fluoroquinolones,45,40,28,9,3,5,70,22.5,7.5,11.11
ARG,2017,BLOOD,SALSPP,LVX,Salmonella spp.,Levofloxacin,45,11,11,0,0,34,100,0,0,75.56
ARG,2017,BLOOD,SALSPP,MEM,Salmonella spp.,Meropenem,45,31,31,0,0,14,100,0,0,31.11
ARG,2017,BLOOD,STAAUR,FOX,S. aureus,Cefoxitin,2383,1379,759,0,620,1004,55.04,0,44.96,42.13
ARG,2017,BLOOD,STAAUR,OXA,S. aureus,Oxacillin,2383,1593,809,0,784,790,50.78,0,49.22,33.15
ARG,2017,BLOOD,STRPNE,CRO,S. pneumoniae,Ceftriaxone,140,122,118,3,1,18,96.72,2.46,0.82,12.86
ARG,2017,BLOOD,STRPNE,CTX,S. pneumoniae,Cefotaxime,496,148,140,5,3,348,94.59,3.38,2.03,70.16
ARG,2017,BLOOD,STRPNE,J01DD,S. pneumoniae,Third-generation cephalosporins,496,199,190,6,3,297,95.48,3.02,1.51,59.88
ARG,2017,BLOOD,STRPNE,OXA,S. pneumoniae,Oxacillin,496,282,224,0,58,214,79.43,0,20.57,43.15
ARG,2017,BLOOD,STRPNE,PEN,S. pneumoniae,Penicillin G,259,259,191,0,68,0,73.75,0,26.25,0
ARG,2017,STOOL,SALSPP,CAZ,Salmonella spp.,Ceftazidime,462,207,197,2,8,255,95.17,0.97,3.86,55.19
ARG,2017,STOOL,SALSPP,CIP,Salmonella spp.,Ciprofloxacin,462,446,311,116,19,16,69.73,26.01,4.26,3.46
ARG,2017,STOOL,SALSPP,CRO,Salmonella spp.,Ceftriaxone,462,109,108,0,1,353,99.08,0,0.92,76.41
ARG,2017,STOOL,SALSPP,CTX,Salmonella spp.,Cefotaxime,462,148,133,0,15,314,89.86,0,10.14,67.97
ARG,2017,STOOL,SALSPP,ETP,Salmonella spp.,Ertapenem,462,99,99,0,0,363,100,0,0,78.57
ARG,2017,STOOL,SALSPP,IPM,Salmonella spp.,Imipenem,462,191,188,1,2,271,98.43,0.52,1.05,58.66
ARG,2017,STOOL,SALSPP,J01DD,Salmonella spp.,Third-generation cephalosporins,462,250,233,1,16,212,93.2,0.4,6.4,45.89
ARG,2017,STOOL,SALSPP,J01MA,Salmonella spp.,Fluoroquinolones,462,447,312,116,19,15,69.8,25.95,4.25,3.25
ARG,2017,STOOL,SALSPP,LVX,Salmonella spp.,Levofloxacin,462,83,79,0,4,379,95.18,0,4.82,82.03
ARG,2017,STOOL,SALSPP,MEM,Salmonella spp.,Meropenem,462,189,187,1,1,273,98.94,0.53,0.53,59.09
ARG,2017,STOOL,SHISPP,AZM,Shigella spp.,Azithromycin,2560,782,671,92,19,1778,85.81,11.76,2.43,69.45
ARG,2017,STOOL,SHISPP,CAZ,Shigella spp.,Ceftazidime,2560,960,957,2,1,1600,99.69,0.21,0.1,62.5
ARG,2017,STOOL,SHISPP,CIP,Shigella spp.,Ciprofloxacin,2560,2446,2439,4,3,114,99.71,0.16,0.12,4.45
ARG,2017,STOOL,SHISPP,CTX,Shigella spp.,Cefotaxime,2560,717,701,5,11,1843,97.77,0.7,1.53,71.99
ARG,2017,STOOL,SHISPP,J01DD,Shigella spp.,Third-generation cephalosporins,2560,1147,1123,8,16,1413,97.91,0.7,1.39,55.2
ARG,2017,STOOL,SHISPP,J01MA,Shigella spp.,Fluoroquinolones,2560,2447,2440,4,3,113,99.71,0.16,0.12,4.41
ARG,2017,STOOL,SHISPP,LVX,Shigella spp.,Levofloxacin,2560,363,363,0,0,2197,100,0,0,85.82
ARG,2017,URINE,ESCCOL,AMP,E. coli,Ampicillin,35521,33316,11528,490,21298,2205,34.6,1.47,63.93,6.21
ARG,2017,URINE,ESCCOL,CAZ,E. coli,Ceftazidime,35521,20885,18403,118,2364,14636,88.12,0.56,11.32,41.2
ARG,2017,URINE,ESCCOL,CIP,E. coli,Ciprofloxacin,35521,33330,26169,250,6911,2191,78.51,0.75,20.74,6.17
ARG,2017,URINE,ESCCOL,COL,E. coli,Colistin,35521,27174,27036,0,138,8347,99.49,0,0.51,23.5
ARG,2017,URINE,ESCCOL,CRO,E. coli,Ceftriaxone,35521,6971,6379,16,576,28550,91.51,0.23,8.26,80.37
ARG,2017,URINE,ESCCOL,CTX,E. coli,Cefotaxime,35521,16506,13939,39,2528,19015,84.45,0.24,15.32,53.53
ARG,2017,URINE,ESCCOL,ETP,E. coli,Ertapenem,35521,12733,12637,32,64,22788,99.25,0.25,0.5,64.15
ARG,2017,URINE,ESCCOL,FEP,E. coli,Cefepime,35521,19133,16931,147,2055,16388,88.49,0.77,10.74,46.14
ARG,2017,URINE,ESCCOL,IPM,E. coli,Imipenem,35521,19806,19746,29,31,15715,99.7,0.15,0.16,44.24
ARG,2017,URINE,ESCCOL,J01DD,E. coli,Third-generation cephalosporins,35521,22856,19741,52,3063,12665,86.37,0.23,13.4,35.65
ARG,2017,URINE,ESCCOL,J01DH,E. coli,Carbapenems,35521,20397,20228,72,97,15124,99.17,0.35,0.48,42.58
ARG,2017,URINE,ESCCOL,J01MA,E. coli,Fluoroquinolones,35521,33397,26224,248,6925,2124,78.52,0.74,20.74,5.98
ARG,2017,URINE,ESCCOL,LVX,E. coli,Levofloxacin,35521,6944,5637,23,1284,28577,81.18,0.33,18.49,80.45
ARG,2017,URINE,ESCCOL,MEM,E. coli,Meropenem,35521,19802,19736,22,44,15719,99.67,0.11,0.22,44.25
ARG,2017,URINE,ESCCOL,SXT,E. coli,Co-trimoxazole,35521,32942,19706,104,13132,2579,59.82,0.32,39.86,7.26
ARG,2017,URINE,KLEPNE,CAZ,K. pneumoniae,Ceftazidime,4261,3218,1556,35,1627,1043,48.35,1.09,50.56,24.48
ARG,2017,URINE,KLEPNE,CIP,K. pneumoniae,Ciprofloxacin,4261,3958,2246,260,1452,303,56.75,6.57,36.69,7.11
