iso3,year,specimen,origin,numsampledpatients,pathogen,antibiotic,antibiotic.label2,tot,unk,res,ast,p.unk,f.res
BHR,2019,URINE,UNK,3845,ESCCOL,CRO,Ceftriaxone,765,58,319,707,7.58,18387.52
BHR,2019,URINE,UNK,3845,ESCCOL,AMP,Ampicillin,1099,443,379,656,40.31,17061.12
BHR,2019,URINE,UNK,3845,ESCCOL,MEM,Meropenem,1099,235,16,864,21.38,22470.74
BHR,2019,URINE,UNK,3845,ESCCOL,ETP,Ertapenem,1099,940,0,159,85.53,4135.24
BHR,2019,URINE,UNK,3845,KLEPNE,CIP,Ciprofloxacin,288,84,28,204,29.17,5305.59
BHR,2019,URINE,UNK,3845,KLEPNE,FEP,Cefepime,288,150,34,138,52.08,3589.08
BHR,2019,URINE,UNK,3845,KLEPNE,LVX,Levofloxacin,200,30,17,170,15,4421.33
BHR,2019,URINE,UNK,3845,KLEPNE,ETP,Ertapenem,229,206,23,23,89.96,598.18
BHR,2019,URINE,UNK,3845,KLEPNE,SXT,Co-trimoxazole,288,41,81,247,14.24,6423.93
BHR,2019,URINE,UNK,3845,KLEPNE,SXT,Co-trimoxazole,229,43,79,186,18.78,4837.45
BHR,2019,URINE,UNK,3845,KLEPNE,CRO,Ceftriaxone,288,34,98,254,11.81,6605.98
BHR,2019,URINE,UNK,3845,KLEPNE,J01MA,Fluoroquinolones,229,191,16,38,83.41,988.3
BHR,2019,URINE,UNK,3845,KLEPNE,CAZ,Ceftazidime,200,32,51,168,16,4369.31
BHR,2019,URINE,UNK,3845,KLEPNE,IPM,Imipenem,229,206,22,23,89.96,598.18
BHR,2019,URINE,UNK,3845,KLEPNE,ETP,Ertapenem,477,449,27,28,94.13,728.22
BHR,2019,URINE,UNK,3845,KLEPNE,MEM,Meropenem,477,327,27,150,68.55,3901.17
BHR,2019,URINE,UNK,3845,KLEPNE,MEM,Meropenem,229,127,22,102,55.46,2652.8
BHR,2019,URINE,UNK,3845,KLEPNE,J01DD,Third-generation cephalosporins,288,34,103,254,11.81,6605.98
BHR,2019,URINE,UNK,3845,KLEPNE,J01DH,Carbapenems,288,73,21,215,25.35,5591.68
BHR,2019,URINE,UNK,3845,KLEPNE,MEM,Meropenem,288,97,15,191,33.68,4967.49
BHR,2019,URINE,UNK,3845,KLEPNE,SXT,Co-trimoxazole,477,10,190,467,2.1,12145.64
BHR,2019,URINE,UNK,3845,KLEPNE,CTX,Cefotaxime,200,189,0,11,94.5,286.09
BHR,2019,URINE,UNK,3845,KLEPNE,CRO,Ceftriaxone,229,15,102,214,6.55,5565.67
BHR,2019,URINE,UNK,3845,KLEPNE,CIP,Ciprofloxacin,229,191,16,38,83.41,988.3
BHR,2019,URINE,UNK,3845,KLEPNE,COL,Colistin,229,206,7,23,89.96,598.18
BHR,2019,URINE,UNK,3845,KLEPNE,ETP,Ertapenem,288,243,10,45,84.38,1170.35
BHR,2019,URINE,UNK,3845,KLEPNE,J01MA,Fluoroquinolones,288,83,28,205,28.82,5331.6
BHR,2019,URINE,UNK,3845,KLEPNE,IPM,Imipenem,477,449,27,28,94.13,728.22
BHR,2019,URINE,UNK,3845,KLEPNE,CTX,Cefotaxime,477,326,149,151,68.34,3927.18
BHR,2019,URINE,UNK,3845,KLEPNE,J01DH,Carbapenems,229,127,23,102,55.46,2652.8
BHR,2019,URINE,UNK,3845,KLEPNE,CRO,Ceftriaxone,477,0,149,477,0,12405.72
BHR,2019,URINE,UNK,3845,KLEPNE,J01DD,Third-generation cephalosporins,229,15,102,214,6.55,5565.67
BHR,2019,URINE,UNK,3845,KLEPNE,FEP,Cefepime,477,326,148,151,68.34,3927.18
BRA,2018,BLOOD,CO,27,ESCCOL,ETP,Ertapenem,21,0,0,21,0,77777.78
BRA,2018,BLOOD,HO,1055,ESCCOL,CAZ,Ceftazidime,40,0,3,40,0,3791.47
BRA,2018,URINE,CO,1051,ESCCOL,MEM,Meropenem,998,0,0,998,0,94957.19
BRA,2018,URINE,HO,9148,KLEPNE,CIP,Ciprofloxacin,530,0,263,530,0,5793.62
BRA,2019,BLOOD,CO,338,ESCCOL,SXT,Co-trimoxazole,21,0,10,21,0,6213.02
BRA,2019,BLOOD,CO,338,ESCCOL,CAZ,Ceftazidime,21,0,2,21,0,6213.02
BRA,2019,BLOOD,CO,338,ESCCOL,AMP,Ampicillin,23,0,13,23,0,6804.73
BRA,2019,BLOOD,CO,338,ESCCOL,CIP,Ciprofloxacin,21,0,9,21,0,6213.02
BRA,2019,BLOOD,CO,338,ESCCOL,IPM,Imipenem,21,0,0,21,0,6213.02
BRA,2019,BLOOD,CO,338,ESCCOL,MEM,Meropenem,21,0,0,21,0,6213.02
BRA,2019,BLOOD,CO,338,ESCCOL,AMP,Ampicillin,12,0,9,12,0,3550.3
BRA,2019,BLOOD,CO,338,ESCCOL,CRO,Ceftriaxone,21,0,5,21,0,6213.02
BRA,2019,BLOOD,CO,338,KLEPNE,CIP,Ciprofloxacin,15,0,8,15,0,4437.87
BRA,2019,BLOOD,CO,338,KLEPNE,ETP,Ertapenem,15,0,4,15,0,4437.87
BRA,2019,BLOOD,CO,338,KLEPNE,MEM,Meropenem,11,0,1,11,0,3254.44
BRA,2019,BLOOD,CO,338,KLEPNE,CRO,Ceftriaxone,11,0,6,11,0,3254.44
BRA,2019,BLOOD,CO,338,KLEPNE,IPM,Imipenem,12,0,1,12,0,3550.3
BRA,2019,BLOOD,CO,338,KLEPNE,CAZ,Ceftazidime,15,0,8,15,0,4437.87
BRA,2019,BLOOD,CO,338,STAAUR,OXA,Oxacillin,38,0,11,38,0,11242.6
BRA,2019,BLOOD,HO,1591,ACISPP,TGC,Tigecycline,32,0,0,32,0,2011.31
BRA,2019,BLOOD,HO,1591,ACISPP,AMK,Amikacin,29,0,11,29,0,1822.75
BRA,2019,BLOOD,HO,1591,ACISPP,AMK,Amikacin,45,0,28,45,0,2828.41
BRA,2019,BLOOD,HO,1591,ACISPP,IPM,Imipenem,18,0,9,18,0,1131.36
BRA,2019,BLOOD,HO,1591,ACISPP,GEN,Gentamicin,26,0,4,26,0,1634.19
BRA,2019,BLOOD,HO,1591,ACISPP,IPM,Imipenem,40,0,30,40,0,2514.14
BRA,2019,BLOOD,HO,1591,ACISPP,MEM,Meropenem,23,0,13,23,0,1445.63
BRA,2019,BLOOD,HO,1591,ACISPP,GEN,Gentamicin,45,0,25,45,0,2828.41
BRA,2019,BLOOD,HO,1591,ACISPP,TGC,Tigecycline,11,0,0,11,0,691.39
BRA,2019,BLOOD,HO,1591,ACISPP,MEM,Meropenem,45,0,32,45,0,2828.41
BRA,2019,BLOOD,HO,1591,ESCCOL,CAZ,Ceftazidime,39,0,1,39,0,2451.29
BRA,2019,BLOOD,HO,1591,ESCCOL,CIP,Ciprofloxacin,123,0,61,123,0,7730.99
BRA,2019,BLOOD,HO,1591,ESCCOL,IPM,Imipenem,56,0,2,56,0,3519.8
BRA,2019,BLOOD,HO,1591,ESCCOL,MEM,Meropenem,100,0,1,100,0,6285.35
BRA,2019,BLOOD,HO,1591,ESCCOL,AMP,Ampicillin,57,0,41,57,0,3582.65
BRA,2019,BLOOD,HO,1591,ESCCOL,CIP,Ciprofloxacin,98,0,42,98,0,6159.65
BRA,2019,BLOOD,HO,1591,ESCCOL,CRO,Ceftriaxone,118,0,32,118,0,7416.72
BRA,2019,BLOOD,HO,1591,ESCCOL,MEM,Meropenem,123,0,1,123,0,7730.99
BRA,2019,BLOOD,HO,1591,ESCCOL,IPM,Imipenem,44,0,0,44,0,2765.56
BRA,2019,BLOOD,HO,1591,ESCCOL,ETP,Ertapenem,44,0,0,44,0,2765.56
BRA,2019,BLOOD,HO,1591,ESCCOL,ETP,Ertapenem,53,0,0,53,0,3331.24
BRA,2019,BLOOD,HO,1591,ESCCOL,CRO,Ceftriaxone,80,0,13,80,0,5028.28
BRA,2019,BLOOD,HO,1591,ESCCOL,AMP,Ampicillin,46,0,32,46,0,2891.26
BRA,2019,BLOOD,HO,1591,KLEPNE,ETP,Ertapenem,36,0,12,36,0,2262.73
BRA,2019,BLOOD,HO,1591,KLEPNE,MEM,Meropenem,133,0,29,133,0,8359.52
BRA,2019,BLOOD,HO,1591,KLEPNE,ETP,Ertapenem,70,0,24,70,0,4399.75
BRA,2019,BLOOD,HO,1591,KLEPNE,J01XB,Polymyxins,10,0,10,10,0,628.54
BRA,2019,BLOOD,HO,1591,KLEPNE,CRO,Ceftriaxone,87,0,43,87,0,5468.26
BRA,2019,BLOOD,HO,1591,KLEPNE,SXT,Co-trimoxazole,49,0,32,49,0,3079.82
BRA,2019,BLOOD,HO,1591,KLEPNE,MEM,Meropenem,86,0,21,86,0,5405.41
BRA,2019,BLOOD,HO,1591,KLEPNE,IPM,Imipenem,70,0,24,70,0,4399.75
BRA,2019,BLOOD,HO,1591,KLEPNE,IPM,Imipenem,40,0,13,40,0,2514.14
BRA,2019,BLOOD,HO,1591,KLEPNE,CAZ,Ceftazidime,36,0,14,36,0,2262.73
BRA,2019,BLOOD,HO,1591,KLEPNE,CRO,Ceftriaxone,126,0,68,126,0,7919.55
BRA,2019,BLOOD,HO,1591,KLEPNE,CAZ,Ceftazidime,65,0,41,65,0,4085.48
BRA,2019,BLOOD,HO,1591,KLEPNE,CIP,Ciprofloxacin,90,0,39,90,0,5656.82
BRA,2019,BLOOD,HO,1591,KLEPNE,CIP,Ciprofloxacin,138,0,60,138,0,8673.79
BRA,2019,BLOOD,HO,1591,STAAUR,OXA,Oxacillin,155,0,28,155,0,9742.3
BRA,2019,BLOOD,HO,1591,STAAUR,OXA,Oxacillin,90,0,10,90,0,5656.82
BRA,2019,BLOOD,UNK,281,ESCCOL,CAZ,Ceftazidime,15,0,4,15,0,5338.08
BRA,2019,BLOOD,UNK,281,ESCCOL,ETP,Ertapenem,16,0,1,16,0,5693.95
BRA,2019,BLOOD,UNK,281,ESCCOL,MEM,Meropenem,16,0,0,16,0,5693.95
BRA,2019,BLOOD,UNK,281,ESCCOL,CRO,Ceftriaxone,16,0,6,16,0,5693.95
BRA,2019,BLOOD,UNK,281,ESCCOL,SXT,Co-trimoxazole,16,0,4,16,0,5693.95
BRA,2019,BLOOD,UNK,281,ESCCOL,CIP,Ciprofloxacin,16,0,7,16,0,5693.95
BRA,2019,BLOOD,UNK,281,ESCCOL,AMP,Ampicillin,16,0,8,16,0,5693.95
BRA,2019,BLOOD,UNK,281,ESCCOL,IPM,Imipenem,16,0,0,16,0,5693.95
BRA,2019,BLOOD,UNK,281,ESCCOL,LVX,Levofloxacin,10,0,7,10,0,3558.72
BRA,2019,BLOOD,UNK,281,KLEPNE,SXT,Co-trimoxazole,13,0,5,13,0,4626.33
BRA,2019,BLOOD,UNK,281,KLEPNE,CIP,Ciprofloxacin,13,0,8,13,0,4626.33
BRA,2019,BLOOD,UNK,281,KLEPNE,LVX,Levofloxacin,13,0,8,13,0,4626.33
BRA,2019,BLOOD,UNK,281,KLEPNE,MEM,Meropenem,13,0,2,13,0,4626.33
BRA,2019,BLOOD,UNK,281,KLEPNE,IPM,Imipenem,13,0,0,13,0,4626.33
BRA,2019,BLOOD,UNK,281,KLEPNE,ETP,Ertapenem,13,0,3,13,0,4626.33
BRA,2019,BLOOD,UNK,281,KLEPNE,CRO,Ceftriaxone,13,0,7,13,0,4626.33
BRA,2019,BLOOD,UNK,281,STAAUR,OXA,Oxacillin,21,0,5,21,0,7473.31
BRA,2019,GENITAL,CO,994,NEIGON,CIP,Ciprofloxacin,199,0,131,199,0,20020.12
BRA,2019,GENITAL,CO,994,NEIGON,CFM,Cefixime,199,0,0,199,0,20020.12
BRA,2019,GENITAL,CO,994,NEIGON,GEN,Gentamicin,198,0,0,198,0,19919.52
BRA,2019,GENITAL,CO,994,NEIGON,CRO,Ceftriaxone,199,0,0,199,0,20020.12
BRA,2019,GENITAL,CO,994,NEIGON,SPT,Spectinomycin,199,0,0,199,0,20020.12
BRA,2019,URINE,CO,6659,ESCCOL,CTX,Cefotaxime,73,0,2,73,0,1096.26
BRA,2019,URINE,CO,6659,ESCCOL,AMP,Ampicillin,959,0,476,959,0,14401.56
BRA,2019,URINE,CO,6659,ESCCOL,MEM,Meropenem,56,0,0,56,0,840.97
BRA,2019,URINE,CO,6659,ESCCOL,CIP,Ciprofloxacin,1084,0,239,1084,0,16278.72
BRA,2019,URINE,CO,6659,ESCCOL,IPM,Imipenem,235,0,0,235,0,3529.06
BRA,2019,URINE,CO,6659,ESCCOL,CRO,Ceftriaxone,172,0,7,172,0,2582.97
BRA,2019,URINE,CO,6659,ESCCOL,CIP,Ciprofloxacin,166,0,30,166,0,2492.87
BRA,2019,URINE,CO,6659,ESCCOL,SXT,Co-trimoxazole,1078,0,361,1078,0,16188.62
BRA,2019,URINE,CO,6659,ESCCOL,CAZ,Ceftazidime,26,0,2,26,0,390.45
BRA,2019,URINE,CO,6659,ESCCOL,SXT,Co-trimoxazole,166,0,40,166,0,2492.87
BRA,2019,URINE,CO,6659,ESCCOL,AMP,Ampicillin,446,0,202,446,0,6697.7
BRA,2019,URINE,CO,6659,ESCCOL,CRO,Ceftriaxone,1072,0,83,1072,0,16098.51
BRA,2019,URINE,CO,6659,KLEPNE,CTX,Cefotaxime,22,0,2,22,0,330.38
BRA,2019,URINE,CO,6659,KLEPNE,CRO,Ceftriaxone,14,0,0,14,0,210.24
BRA,2019,URINE,CO,6659,KLEPNE,CAZ,Ceftazidime,41,0,17,41,0,615.71
BRA,2019,URINE,CO,6659,KLEPNE,CIP,Ciprofloxacin,253,0,97,253,0,3799.37
BRA,2019,URINE,CO,6659,KLEPNE,CRO,Ceftriaxone,228,0,87,228,0,3423.94
BRA,2019,URINE,CO,6659,KLEPNE,SXT,Co-trimoxazole,13,0,2,13,0,195.22
BRA,2019,URINE,CO,6659,KLEPNE,CIP,Ciprofloxacin,13,0,0,13,0,195.22
BRA,2019,URINE,CO,6659,KLEPNE,IPM,Imipenem,125,0,15,125,0,1877.16
BRA,2019,URINE,CO,6659,KLEPNE,SXT,Co-trimoxazole,228,0,89,228,0,3423.94
BRA,2019,URINE,CO,6659,KLEPNE,MEM,Meropenem,226,0,14,226,0,3393.9
BRA,2019,URINE,HO,9021,ESCCOL,AMP,Ampicillin,111,0,71,111,0,1230.46
BRA,2019,URINE,HO,9021,ESCCOL,CIP,Ciprofloxacin,2096,0,538,2096,0,23234.67
BRA,2019,URINE,HO,9021,ESCCOL,IPM,Imipenem,79,0,1,79,0,875.73
BRA,2019,URINE,HO,9021,ESCCOL,CRO,Ceftriaxone,2178,0,141,2178,0,24143.66
BRA,2019,URINE,HO,9021,ESCCOL,CRO,Ceftriaxone,2033,0,204,2033,0,22536.3
BRA,2019,URINE,HO,9021,ESCCOL,MEM,Meropenem,413,0,3,413,0,4578.21
BRA,2019,URINE,HO,9021,ESCCOL,CIP,Ciprofloxacin,2254,0,541,2254,0,24986.14
BRA,2019,URINE,HO,9021,ESCCOL,AMP,Ampicillin,925,0,425,925,0,10253.85
BRA,2019,URINE,HO,9021,ESCCOL,SXT,Co-trimoxazole,2100,0,695,2100,0,23279.02
BRA,2019,URINE,HO,9021,ESCCOL,SXT,Co-trimoxazole,2250,0,750,2250,0,24941.8
BRA,2019,URINE,HO,9021,ESCCOL,MEM,Meropenem,235,0,3,235,0,2605.03
BRA,2019,URINE,HO,9021,KLEPNE,MEM,Meropenem,177,0,44,177,0,1962.09
BRA,2019,URINE,HO,9021,KLEPNE,SXT,Co-trimoxazole,382,0,149,382,0,4234.56
BRA,2019,URINE,HO,9021,KLEPNE,CRO,Ceftriaxone,362,0,140,362,0,4012.86
BRA,2019,URINE,HO,9021,KLEPNE,IPM,Imipenem,158,0,99,158,0,1751.47
BRA,2019,URINE,HO,9021,KLEPNE,MEM,Meropenem,311,0,125,311,0,3447.51
BRA,2019,URINE,HO,9021,KLEPNE,J01XB,Polymyxins,71,0,53,71,0,787.05
BRA,2019,URINE,HO,9021,KLEPNE,CRO,Ceftriaxone,496,0,244,496,0,5498.28
BRA,2019,URINE,HO,9021,KLEPNE,SXT,Co-trimoxazole,519,0,250,519,0,5753.24
BRA,2019,URINE,HO,9021,KLEPNE,CAZ,Ceftazidime,87,0,86,87,0,964.42
BRA,2019,URINE,HO,9021,KLEPNE,CIP,Ciprofloxacin,385,0,154,385,0,4267.82
BRA,2019,URINE,UNK,2334,ESCCOL,LVX,Levofloxacin,200,0,89,200,0,8568.98
BRA,2019,URINE,UNK,2334,ESCCOL,AMP,Ampicillin,248,0,150,248,0,10625.54
BRA,2019,URINE,UNK,2334,ESCCOL,CAZ,Ceftazidime,167,0,19,167,0,7155.1
BRA,2019,URINE,UNK,2334,ESCCOL,CRO,Ceftriaxone,251,0,39,251,0,10754.07
BRA,2019,URINE,UNK,2334,ESCCOL,IPM,Imipenem,237,0,0,237,0,10154.24
BRA,2019,URINE,UNK,2334,ESCCOL,CIP,Ciprofloxacin,249,0,100,249,0,10668.38
BRA,2019,URINE,UNK,2334,ESCCOL,SXT,Co-trimoxazole,250,0,99,250,0,10711.23
BRA,2019,URINE,UNK,2334,ESCCOL,MEM,Meropenem,251,0,0,251,0,10754.07
BRA,2019,URINE,UNK,2334,KLEPNE,MEM,Meropenem,77,0,13,77,0,3299.06
BRA,2019,URINE,UNK,2334,KLEPNE,CRO,Ceftriaxone,76,0,33,76,0,3256.21
BRA,2019,URINE,UNK,2334,KLEPNE,CIP,Ciprofloxacin,77,0,41,77,0,3299.06
BRA,2019,URINE,UNK,2334,KLEPNE,LVX,Levofloxacin,48,0,21,48,0,2056.56
BRA,2019,URINE,UNK,2334,KLEPNE,IPM,Imipenem,74,0,12,74,0,3170.52
BRA,2019,URINE,UNK,2334,KLEPNE,SXT,Co-trimoxazole,76,0,35,76,0,3256.21
BRA,2019,URINE,UNK,2334,KLEPNE,CAZ,Ceftazidime,46,0,18,46,0,1970.87
CAN,2017,GENITAL,UNK,2936,NEIGON,CIP,Ciprofloxacin,2514,0,956,2514,0,85626.7
CAN,2017,URINE,UNK,31346,ESCCOL,SXT,Co-trimoxazole,31346,6,6837,31340,0.02,99980.86
CAN,2018,BLOOD,UNK,1053,SALSPP,CIP,Ciprofloxacin,351,0,39,351,0,33333.33
CAN,2018,GENITAL,UNK,3123,NEIGON,CRO,Ceftriaxone,2723,0,0,2723,0,87191.8
CAN,2018,STOOL,UNK,5856,SALSPP,MEM,Meropenem,1952,0,0,1952,0,33333.33
CAN,2018,STOOL,UNK,5856,SALSPP,CRO,Ceftriaxone,3370,1382,66,1988,41.01,33948.09
CAN,2018,STOOL,UNK,5856,SALSPP,MEM,Meropenem,3370,1382,0,1988,41.01,33948.09
CAN,2018,STOOL,UNK,5856,SALSPP,MEM,Meropenem,1746,0,0,1746,0,29815.57
CAN,2018,STOOL,UNK,5856,SALSPP,CRO,Ceftriaxone,1746,0,52,1746,0,29815.57
CAN,2018,STOOL,UNK,5856,SALSPP,CIP,Ciprofloxacin,3370,1382,39,1988,41.01,33948.09
CAN,2018,STOOL,UNK,5856,SALSPP,CIP,Ciprofloxacin,1746,0,44,1746,0,29815.57
CAN,2019,BLOOD,UNK,379,SALSPP,CIP,Ciprofloxacin,285,0,39,285,0,75197.89
CAN,2019,BLOOD,UNK,379,SALSPP,MEM,Meropenem,285,0,0,285,0,75197.89
CAN,2019,BLOOD,UNK,379,SALSPP,MEM,Meropenem,357,82,0,275,22.97,72559.37
CAN,2019,BLOOD,UNK,379,SALSPP,CRO,Ceftriaxone,357,82,19,275,22.97,72559.37
CAN,2019,BLOOD,UNK,379,SALSPP,MEM,Meropenem,351,0,0,351,0,92612.14
CAN,2019,BLOOD,UNK,379,SALSPP,CRO,Ceftriaxone,285,0,7,285,0,75197.89
CAN,2019,BLOOD,UNK,379,STAAUR,OXA,Oxacillin,379,0,54,379,0,1e+05
CAN,2019,GENITAL,UNK,19128,NEIGON,SPT,Spectinomycin,2723,0,0,2723,0,14235.68
CAN,2019,GENITAL,UNK,19128,NEIGON,SPT,Spectinomycin,3123,707,0,2416,22.64,12630.7
CAN,2019,GENITAL,UNK,19128,NEIGON,CIP,Ciprofloxacin,2936,0,1452,2936,0,15349.23
CAN,2019,GENITAL,UNK,19128,NEIGON,CIP,Ciprofloxacin,2723,0,1183,2723,0,14235.68
CAN,2019,GENITAL,UNK,19128,NEIGON,CRO,Ceftriaxone,2936,6,14,2930,0.2,15317.86
CAN,2019,GENITAL,UNK,19128,NEIGON,AZM,Azithromycin,3123,0,214,3123,0,16326.85
CAN,2019,GENITAL,UNK,19128,NEIGON,SPT,Spectinomycin,2936,724,0,2212,24.66,11564.2
CAN,2019,GENITAL,UNK,19128,NEIGON,SPT,Spectinomycin,19128,17071,0,2057,89.25,10753.87
CAN,2019,GENITAL,UNK,19128,NEIGON,CFM,Cefixime,19128,16509,52,2619,86.31,13691.97
CAN,2019,GENITAL,UNK,19128,NEIGON,AZM,Azithromycin,2723,0,187,2723,0,14235.68
CAN,2019,GENITAL,UNK,19128,NEIGON,AZM,Azithromycin,2936,1,347,2935,0.03,15344
CAN,2019,GENITAL,UNK,19128,NEIGON,CRO,Ceftriaxone,19128,16509,26,2619,86.31,13691.97
CAN,2019,GENITAL,UNK,19128,NEIGON,CFM,Cefixime,3123,1,17,3122,0.03,16321.62
CAN,2019,GENITAL,UNK,19128,NEIGON,CRO,Ceftriaxone,2514,0,79,2514,0,13143.04
CAN,2019,GENITAL,UNK,19128,NEIGON,CIP,Ciprofloxacin,19128,16509,1449,2619,86.31,13691.97
CAN,2019,GENITAL,UNK,19128,NEIGON,CRO,Ceftriaxone,3123,0,15,3123,0,16326.85
CAN,2019,GENITAL,UNK,19128,NEIGON,CFM,Cefixime,2514,0,51,2514,0,13143.04
CAN,2019,GENITAL,UNK,19128,NEIGON,AZM,Azithromycin,2514,0,131,2514,0,13143.04
CAN,2019,GENITAL,UNK,19128,NEIGON,CIP,Ciprofloxacin,3123,0,1737,3123,0,16326.85
CAN,2019,GENITAL,UNK,19128,NEIGON,CFM,Cefixime,2723,0,0,2723,0,14235.68
CAN,2019,GENITAL,UNK,19128,NEIGON,AZM,Azithromycin,19128,16509,279,2619,86.31,13691.97
CAN,2019,URINE,UNK,16141,ESCCOL,SXT,Co-trimoxazole,19629,11,4764,19618,0.06,121541.4
CAN,2019,URINE,UNK,16141,ESCCOL,IPM,Imipenem,16141,13170,0,2971,81.59,18406.54
CAN,2019,URINE,UNK,16141,ESCCOL,CRO,Ceftriaxone,31346,9085,1442,22261,28.98,137915.9
CAN,2019,URINE,UNK,16141,ESCCOL,MEM,Meropenem,16141,7,0,16134,0.04,99956.63
CAN,2019,URINE,UNK,16141,ESCCOL,CAZ,Ceftazidime,16141,1028,197,15113,6.37,93631.13
CAN,2019,URINE,UNK,16141,ESCCOL,MEM,Meropenem,19629,4428,22,15201,22.56,94176.32
CAN,2019,URINE,UNK,16141,ESCCOL,ETP,Ertapenem,31346,7529,34,23817,24.02,147555.9
CAN,2019,URINE,UNK,16141,ESCCOL,ETP,Ertapenem,19629,5292,26,14337,26.96,88823.49
CAN,2019,URINE,UNK,16141,ESCCOL,CIP,Ciprofloxacin,31346,94,5224,31252,0.3,193618.7
CAN,2019,URINE,UNK,16141,ESCCOL,AMP,Ampicillin,16141,964,6917,15177,5.97,94027.63
CAN,2019,URINE,UNK,16141,ESCCOL,CIP,Ciprofloxacin,19629,0,3787,19629,0,121609.6
CAN,2019,URINE,UNK,16141,ESCCOL,CIP,Ciprofloxacin,16141,207,3600,15934,1.28,98717.55
CAN,2019,URINE,UNK,16141,ESCCOL,MEM,Meropenem,31346,8434,18,22912,26.91,141949.1
CAN,2019,URINE,UNK,16141,ESCCOL,CRO,Ceftriaxone,19629,6012,1061,13617,30.63,84362.8
CAN,2019,URINE,UNK,16141,ESCCOL,AMP,Ampicillin,31346,0,13361,31346,0,194201.1
CAN,2019,URINE,UNK,16141,ESCCOL,SXT,Co-trimoxazole,16141,0,4264,16141,0,1e+05
CAN,2019,URINE,UNK,16141,ESCCOL,AMP,Ampicillin,19629,2,8907,19627,0.01,121597.2
CAN,2019,URINE,UNK,16141,ESCCOL,ETP,Ertapenem,16141,1300,8,14841,8.05,91945.98
EGY,2017,BLOOD,CO,249,ACISPP,MEM,Meropenem,32,15,13,17,46.88,6827.31
EGY,2017,BLOOD,HO,358,KLEPNE,IPM,Imipenem,355,116,128,239,32.68,66759.77
EGY,2017,URINE,CO,47,ESCCOL,CTX,Cefotaxime,17,6,10,11,35.29,23404.26
EGY,2017,URINE,HO,129,ESCCOL,CRO,Ceftriaxone,27,8,18,19,29.63,14728.68
EGY,2018,BLOOD,CO,1524,ESCCOL,MEM,Meropenem,35,15,4,20,42.86,1312.34
EGY,2018,BLOOD,HO,1910,KLEPNE,IPM,Imipenem,357,107,159,250,29.97,13089
EGY,2018,URINE,CO,358,KLEPNE,CIP,Ciprofloxacin,17,3,12,14,17.65,3910.61
EGY,2018,URINE,HO,781,KLEPNE,CIP,Ciprofloxacin,83,42,34,41,50.6,5249.68
EGY,2019,BLOOD,CO,2332,ACISPP,AMK,Amikacin,56,19,15,37,33.93,1586.62
EGY,2019,BLOOD,CO,2332,ACISPP,MEM,Meropenem,56,21,22,35,37.5,1500.86
EGY,2019,BLOOD,CO,2332,ACISPP,J01AA,Tetracyclines,56,41,9,15,73.21,643.22
EGY,2019,BLOOD,CO,2332,ACISPP,IPM,Imipenem,56,26,15,30,46.43,1286.45
EGY,2019,BLOOD,CO,2332,ACISPP,COL,Colistin,56,36,5,20,64.29,857.63
EGY,2019,BLOOD,CO,2332,ACISPP,GEN,Gentamicin,56,19,23,37,33.93,1586.62
EGY,2019,BLOOD,CO,2332,ACISPP,AMK,Amikacin,32,6,14,26,18.75,1114.92
EGY,2019,BLOOD,CO,2332,ACISPP,GEN,Gentamicin,32,7,19,25,21.88,1072.04
EGY,2019,BLOOD,CO,2332,ACISPP,IPM,Imipenem,32,15,10,17,46.88,728.99
EGY,2019,BLOOD,CO,2332,ESCCOL,CTX,Cefotaxime,59,26,26,33,44.07,1415.09
EGY,2019,BLOOD,CO,2332,ESCCOL,LVX,Levofloxacin,59,14,25,45,23.73,1929.67
EGY,2019,BLOOD,CO,2332,ESCCOL,FEP,Cefepime,35,14,17,21,40,900.51
EGY,2019,BLOOD,CO,2332,ESCCOL,FEP,Cefepime,59,21,30,38,35.59,1629.5
EGY,2019,BLOOD,CO,2332,ESCCOL,ETP,Ertapenem,59,49,3,10,83.05,428.82
EGY,2019,BLOOD,CO,2332,ESCCOL,MEM,Meropenem,59,22,7,37,37.29,1586.62
EGY,2019,BLOOD,CO,2332,ESCCOL,CIP,Ciprofloxacin,59,31,17,28,52.54,1200.69
EGY,2019,BLOOD,CO,2332,ESCCOL,IPM,Imipenem,35,9,5,26,25.71,1114.92
EGY,2019,BLOOD,CO,2332,ESCCOL,CRO,Ceftriaxone,35,22,12,13,62.86,557.46
EGY,2019,BLOOD,CO,2332,ESCCOL,AMP,Ampicillin,35,20,13,15,57.14,643.22
EGY,2019,BLOOD,CO,2332,ESCCOL,CTX,Cefotaxime,35,12,18,23,34.29,986.28
EGY,2019,BLOOD,CO,2332,ESCCOL,CIP,Ciprofloxacin,35,13,14,22,37.14,943.4
EGY,2019,BLOOD,CO,2332,ESCCOL,IPM,Imipenem,59,19,10,40,32.2,1715.27
EGY,2019,BLOOD,CO,2332,ESCCOL,CAZ,Ceftazidime,59,23,28,36,38.98,1543.74
EGY,2019,BLOOD,CO,2332,ESCCOL,CRO,Ceftriaxone,59,37,21,22,62.71,943.4
EGY,2019,BLOOD,CO,2332,ESCCOL,LVX,Levofloxacin,35,17,8,18,48.57,771.87
EGY,2019,BLOOD,CO,2332,ESCCOL,AMP,Ampicillin,59,41,13,18,69.49,771.87
